"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 03- 07","21,800","22,000","22,200","21,750","121.13K","-1.13%"
"2024- 03- 06","22,050","21,850","22,150","21,800","111.80K","0.92%"
"2024- 03- 05","21,850","22,000","22,200","21,800","150.62K","-1.35%"
"2024- 03- 04","22,150","22,550","22,550","22,150","110.93K","-0.67%"
"2024- 02- 29","22,300","22,300","22,550","22,300","137.15K","-0.67%"
"2024- 02- 28","22,450","22,400","22,500","22,100","110.14K","1.13%"
"2024- 02- 27","22,200","22,550","22,550","22,100","110.53K","-0.89%"
"2024- 02- 26","22,400","22,800","22,800","22,300","202.25K","-1.32%"
"2024- 02- 25","22,700","22,700","22,700","22,700","","0.00%"
"2024- 02- 23","22,700","22,850","23,100","22,550","186.72K","-0.66%"
"2024- 02- 22","22,850","23,050","23,050","22,650","105.67K","0.00%"
"2024- 02- 21","22,850","22,900","23,150","22,750","222.41K","0.66%"
"2024- 02- 20","22,700","22,900","23,000","22,650","0.00K","-1.09%"
"2024- 02- 19","22,950","22,600","23,050","22,600","176.55K","1.77%"
"2024- 02- 16","22,550","22,700","22,750","22,400","131.30K","0.22%"
"2024- 02- 15","22,500","22,800","22,850","22,500","107.20K","-0.44%"
"2024- 02- 14","22,600","22,300","22,700","22,300","148.48K","0.44%"
"2024- 02- 13","22,500","22,750","23,000","22,500","0.02K","-0.22%"
"2024- 02- 08","22,550","22,750","22,900","22,450","262.81K","-1.10%"
"2024- 02- 07","22,800","23,350","23,400","22,650","277.68K","-1.08%"
"2024- 02- 06","23,050","22,950","23,250","22,500","194.66K","-0.65%"
"2024- 02- 05","23,200","23,100","23,350","22,800","161.78K","0.43%"
"2024- 02- 02","23,100","23,100","23,300","22,800","211.71K","0.65%"
"2024- 02- 01","22,950","22,200","23,050","22,150","0.20K","2.91%"
"2024- 01- 31","22,300","22,150","22,400","22,000","112.89K","0.00%"
"2024- 01- 30","22,300","22,500","22,500","22,200","126.48K","0.45%"
"2024- 01- 29","22,200","21,850","22,350","21,750","0.14K","2.07%"
"2024- 01- 26","21,750","21,700","22,000","21,650","95.24K","-0.46%"
"2024- 01- 25","21,850","22,150","22,150","21,600","136.70K","-0.68%"
"2024- 01- 24","22,000","21,650","22,100","21,650","149.42K","1.62%"
"2024- 01- 23","21,650","21,550","21,750","21,500","117.02K","0.23%"
"2024- 01- 22","21,600","21,800","21,800","21,350","0.00K","-0.23%"
"2024- 01- 19","21,650","21,850","22,000","21,650","141.74K","-0.69%"
"2024- 01- 18","21,800","22,150","22,300","21,600","231.66K","-1.13%"
"2024- 01- 17","22,050","22,400","22,500","22,000","169.11K","-1.34%"
"2024- 01- 16","22,350","22,550","22,850","22,300","0.01K","-0.89%"
"2024- 01- 15","22,550","22,550","22,800","22,450","136.25K","-0.66%"
"2024- 01- 14","22,700","22,700","22,700","22,700","","0.00%"
"2024- 01- 12","22,700","22,600","23,000","22,450","256.46K","1.11%"
"2024- 01- 11","22,450","23,550","23,550","22,400","444.61K","-4.26%"
"2024- 01- 10","23,450","23,700","23,700","23,350","122.70K","-0.85%"
"2024- 01- 09","23,650","23,750","23,800","23,400","165.86K","0.85%"
"2024- 01- 08","23,450","23,800","23,900","23,400","121.37K","-1.05%"
"2024- 01- 07","23,700","23,700","23,700","23,700","","0.00%"
"2024- 01- 05","23,700","23,400","23,800","23,300","160.41K","1.28%"
"2024- 01- 04","23,400","23,300","23,550","23,300","159.54K","0.21%"
"2024- 01- 03","23,350","23,300","23,700","23,250","155.89K","-0.64%"
"2024- 01- 02","23,500","23,100","23,650","23,100","230.39K","1.95%"
